DATE,SHIPMENT ID,HS CODE,INDUSTRY,PRODUCT DESCRIPTION,BUYER COUNTRY,BUYER,DESTINATION PORT,SELLER COUNTRY,SELLER,ORIGIN PORT,UNIT,QUANTITY,VALUE(USD),UNIT PRICE,Seller Group,Buyer Group,Spare/Unit/Others,product,model,category,type,Manufacturer,YOM,Height (ft),Battery/Diesel,Imp Companies,Relevancy
2022/05/05,1097211027,84289090,Engineering,SELF-PROPELLED SCISSOR LIFTS (MODEL NO.:JCPT1012AC) SERIAL NO.:MT220223-9 ,INDIA,MTANDT RENTALS LIMITED,CHENNAI SEA (INMAA1),CHINA,ZHEJIANG DINGLI MACHINE CO LTD,,NOS,1,"11,704 ","11,704 ",DINGLI,,Unit,AWP,JCPT1012AC,SCISSOR,NEW,DINGLI,,  33 ,diesel,IMP,
2021/08/23,1232106957,84289090,Engineering,USED JLG BOOM LIFT (MODEL JLG 110HX (YEAR 2004) SN 0300025417 ,INDIA,M R L TRANSPORTS,CHENNAI SEA (INMAA1),SINGAPORE,VS RENTAL AND SERVICING,,UNT,1,"11,798 ","11,798 ",,,Unit,AWP,110HX,ARTICULATING BOOM,Used,JLG ,,,,IMP,
2023/01/17,5660909111,84271000,Engineering,MR1932/R1932-19FT ELECTRIC SCISSOR LIFT(S/N:B200081044),INDIA,GMMCO LIMITED,CHENNAI SEA (INMAA1),NETHERLANDS,JLG EMEA B.V.F.,TIANJINXINGANG,PCS,1,"11,800 ","11,800 ",JLG,,Unit,AWP,MR1932,SCISSOR,NEW,JLG ,,,,IMP,
2024/02/02,695821682,84289090,Machinery and Mechanical Appliances,USED JLG BOOM LIFT MODEL:JLG601S SERIAL NO: 0300041861 ENGINE NO: F3M1011F-00348239,INDIA,SAI CRANES SERVICES,CHENNAI SEA (INMAA1),SINGAPORE,JPN INDUSRIAL TRADING PTE LTD,SINGAPORE,NOS,1,"11,859 ","11,859 ",,,Unit,AWP,601S,BOOM OTHERS,Used,JLG ,,,,IMP,
2024/02/02,695821683,84289090,Machinery and Mechanical Appliances,USED JLG BOOM LIFT MODEL:JLG601S SERIAL NO: 0300042346 ENGINE NO: F3M1011F-00361820,INDIA,SAI CRANES SERVICES,CHENNAI SEA (INMAA1),SINGAPORE,JPN INDUSRIAL TRADING PTE LTD,SINGAPORE,UNT,1,"11,859 ","11,859 ",,,Unit,AWP,601S,BOOM OTHERS,Used,JLG ,,,,IMP,
2021/12/06,1107533864,84281019,Engineering,USED 4WD DIESEL SCISSORS LIFT\ MODEL:GS4390\ SERIAL NO.GS9005-42529\ YEAR OF MAKE:2003\ MANUFACTURER:JLG INDUSTRIES ,INDIA,SS RISE EQUIPMENTS,HYDERABAD ICD (INSNF6),SAUDI ARABIA,RAPID SAUDI ARABIA CO LIMITE,,NOS,1,"11,864 ","11,864 ",,,Unit,AWP,GS4390,SCISSOR,Used,JLG ,,,,IMP,
2021/12/06,1098581863,84281019,Engineering,USED 4WD DIESEL SCISSORS LIFT\ MODEL:S4390\ SERIAL NO.GS9005-42503\YEAR OF MAKE:2005\ MANUFACRURER:JLG INDUSTRIES ,INDIA,SS RISE EQUIPMENTS,HYDERABAD ICD (INSNF6),SAUDI ARABIA,RAPID SAUDI ARABIA CO LIMITE,,NOS,1,"11,864 ","11,864 ",,,Unit,AWP,S4390\,SCISSOR,Used,JLG ,,,,IMP,
2024/06/04,447658857,84289090,Machinery and Mechanical Appliances,USED BOOM LIFT MODEL: JLG E450AJ / SERIAL NO.0300056354 / YOM : 2001 / COUNTRY OF ORIGIN : U.S.A.,INDIA,RG ENGINEERING SOLUTIONS,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,CHERRY PICKERS EQUIPMENTS LLC,GDANSK,NOS,1,"11,866 ","11,866 ",,,Unit,AWP,E450AJ,BOOM OTHERS,Used,JLG ,2001,  45 ,Battery,IMP,
2024/06/04,447658859,84289090,Machinery and Mechanical Appliances,USED BOOM LIFT MODEL: JLG M450AJ / SERIAL NO.0300055979 / YOM : 2001 / COUNTRY OF ORIGIN : U.S.A.,INDIA,RG ENGINEERING SOLUTIONS,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,CHERRY PICKERS EQUIPMENTS LLC,GDANSK,UNT,1,"11,866 ","11,866 ",,,Unit,AWP,E450AJ,BOOM OTHERS,Used,JLG ,2001,  45 ,Battery,IMP,
2022/10/27,9202943412,84279000,Engineering,SELF - PROPELLED ELECTRIC SCISSOR LIFT 1012 ,INDIA,ELECTROMECH INFRASTRUCTURE EQUIPMENT PRIVATE LIMIT,NHAVA SHEVA SEA (INNSA1),CHINA,HUNAN SINOBOOM INTELLIGENT EQUIPMENT CO LTD,SHEKOU,NOS,1,"11,873 ","11,873 ",,,Unit,AWP,1012,SCISSOR,NEW,SINOBOOM,,,,IMP,
2024/12/15,6976926375,84289090,Machinery and Mechanical Appliances,USED JLG BOOM LIFT MODEL:800A YEAR:2008 S:NO:0300045626 JLG BOOM LIFT MODEL,INDIA,VS RENTAL & SERVICING,CHENNAI SEA (INMAA1),SINGAPORE,VS RENTAL AND SERVICING,SINGAPORE,NOS,1,"11,891 ","11,891 ",,,Unit,AWP,800AJ,BOOM OTHERS,Used,JLG ,2008,  80 ,diesel,IMP,
2023/06/18,8498349477,84281019,Engineering,USED GENIE AERIAL PLATFORM BOOM LIFT WITH STANDARD ACCESSORIES (MODEL NO.: GENIE S-60 4WD\ S. NO.:S6004-9511\ YOM: 2004),INDIA,GALAXY INFRA EQUIPMENT,CHENNAI SEA (INMAA1),VIETNAM,GLOBAL CONSTRUCTION MACHINERY & TRADING,SINGAPORE,UNT,1,"11,937 ","11,937 ",,,Unit,AWP,S60,TELESCOPIC BOOM LIFT,Used,TEREX,2004,  67 ,diesel,IMP,
2023/06/18,8498349476,84281019,Engineering,USED GENIE AERIAL PLATFORM BOOM LIFT WITH STANDARD ACCESSORIES (MODEL NO.: GENIE S-60 4WD\ S. NO.: S60-7004\ YOM: 2001),INDIA,GALAXY INFRA EQUIPMENT,CHENNAI SEA (INMAA1),VIETNAM,GLOBAL CONSTRUCTION MACHINERY & TRADING,SINGAPORE,UNT,1,"11,937 ","11,937 ",,,Unit,AWP,S60,TELESCOPIC BOOM LIFT,Used,TEREX,2001,  67 ,diesel,IMP,
2023/06/18,8498349476,84281019,Machinery and Mechanical Appliances,USED GENIE AERIAL PLATFORM BOOM LIFT WITH STANDARD ACCESSORIES (MODEL NO.: GENIE S-60 4WD\ S. NO.: S60-7004\ YOM: 2001),INDIA,GALAXY INFRA EQUIPMENT,CHENNAI SEA (INMAA1),VIETNAM,GLOBAL CONSTRUCTION MACHINERY & TRADING,SINGAPORE,UNT,1,"11,937 ","11,937 ",,,Unit,AWP,S60,BOOM OTHERS,Used,TEREX,2001,  67 ,diesel,IMP,
2023/06/18,8498349477,84281019,Machinery and Mechanical Appliances,USED GENIE AERIAL PLATFORM BOOM LIFT WITH STANDARD ACCESSORIES (MODEL NO.: GENIE S-60 4WD\ S. NO.:S6004-9511\ YOM: 2004),INDIA,GALAXY INFRA EQUIPMENT,CHENNAI SEA (INMAA1),VIETNAM,GLOBAL CONSTRUCTION MACHINERY & TRADING,SINGAPORE,UNT,1,"11,937 ","11,937 ",,,Unit,AWP,S60,BOOM OTHERS,Used,TEREX,2004,  67 ,diesel,IMP,
2024/01/24,9202847048,84281019,Machinery and Mechanical Appliances,USED BOOM LIFT (MAKE/MODEL:JLG660SJ\SERIAL NO:0300068133 ENGINE MODEL:DEUTZF4M1011F\ENGINE NO:00716260\Y.O.M-2002),INDIA,VELAN ENTERPRISES,CHENNAI SEA (INMAA1),SINGAPORE,AVER ASIA S PTE LTD,SINGAPORE CONTAINER TERMINAL,UNT,1,"11,976 ","11,976 ",,,Unit,AWP,660SJ,BOOM OTHERS,Used,JLG ,,,,IMP,
2021/03/30,1253775976,84289090,Engineering,USED JLG BOOM LIFT (MODEL JLG 80HX) (YEAR 2004) SN 0300018350 ,INDIA,M R L TRANSPORTS,CHENNAI SEA (INMAA1),SINGAPORE,VS RENTAL AND SERVICING,,UNT,1,"11,986 ","11,986 ",,,Unit,AWP,80HX,ARTICULATING BOOM,Used,JLG ,,,,IMP,
2021/03/30,1803789726,84289090,Engineering,USED JLG BOOM LIFT (MODEL JLG 80HX (YEAR 2005) SN 0300033147 ,INDIA,M R L TRANSPORTS,CHENNAI SEA (INMAA1),SINGAPORE,VS RENTAL AND SERVICING,,UNT,1,"11,986 ","11,986 ",,,Unit,AWP,80HX,ARTICULATING BOOM,Used,JLG ,,,,IMP,
2021/05/04,1006081965,84279000,Engineering,JLG ELECTRIC SELF PROPELLED SCISSOR LIFT MODEL 2032ES ,INDIA,T.V. SUNDRAM IYENGAR & SONS LIMITED,CHENNAI SEA (INMAA1),CHINA,OSHKOSH JLG TIANJIN EQUIPMENT TECHNOLOGY CO LTD,TIANJINXINGANG,PCS,1,"12,000 ","12,000 ",JLG,,Unit,AWP,2032ES,SCISSOR,NEW,JLG ,,,,IMP,
2023/05/17,8847071267,84289090,Engineering,ONE UNIT OF OLD & USED JLG 860SJ TELESCOPIC BOOM LIFT S NO.0300102124 WITH STANDARD ACCESSORIES Y.O.M: 2006 & SPARE TY,INDIA,WEMCO ENGINEERING EQUIPMENTS,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,JOHNSON ARABIA LLC,JEBEL ALI,NOS,1,"21,015 ","21,015 ",,,Unit,AWP,860SJ,,Used,JLG ,,  86 ,diesel,IMP,
2023/05/17,8847071266,84289090,Engineering,ONE UNIT OF OLD & USED JLG 860SJ TELESCOPIC BOOM LIFT S NO.0300103994 WITH STANDARD ACCESSORIES Y.O.M: 2006 & SPARE TY,INDIA,WEMCO ENGINEERING EQUIPMENTS,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,JOHNSON ARABIA LLC,JEBEL ALI,NOS,1,"21,015 ","21,015 ",,,Unit,AWP,860SJ,,Used,JLG ,,  86 ,diesel,IMP,
2023/10/03,9453713959,84289090,Machinery and Mechanical Appliances,USED JLG 600S BOOM LIFT YEAR: 1997 ; SERIAL NO. 046985 0300031381.,INDIA,BIG C EQUIPMENT HIRING SOLUTIONS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED STATES,CARGO HUB INC,NEWARK,UNT,1,"12,012 ","12,012 ",,,Unit,AWP,600S,BOOM OTHERS,Used,JLG ,1997,  60 ,diesel,IMP,
2024/02/24,693765963,84289090,Machinery and Mechanical Appliances,USED BOOM LIFT MODEL: JLG M600 /SERIAL NO.0300059491 / YOM:2001 / COUNTRY OF ORIGIN : U.S.A.,INDIA,RG ENGINEERING SOLUTIONS,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,CHERRY PICKERS EQUIPMENTS LLC,HONG KONG,NOS,1,"12,012 ","12,012 ",,,Unit,AWP,M600,BOOM OTHERS,Used,JLG ,,,,IMP,
2023/10/03,9453713959,84289090,Engineering,USED JLG 600S BOOM LIFT YEAR: 1997 ; SERIAL NO. 046985 0300031381.,INDIA,BIG C EQUIPMENT HIRING SOLUTIONS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED STATES,CARGO HUB INC,NEWARK,NOS,  1 ,"12,012 ","12,012 ",,,Unit,AWP,600S,BOOM OTHERS,Used,JLG ,1997,  60 ,diesel,IMP,
2022/05/14,1053598719,84281019,Engineering,GENIE Z34 ARTICULATED BOOM LIFT(OLD AND USED) ,INDIA,WINDLASS STEELCRAFTS LLP,TUGHLAKABAD (INTKD6),GERMANY,ESPADAS Y SABLES TOLEDO S.L.,,NOS,1,"12,039 ","12,039 ",,,Unit,AWP,Z34,ARTICULATING BOOM,Used,TEREX,,,,IMP,
2022/05/14,1053598719,84281019,Engineering,GENIE Z34 ARTICULATED BOOM LIFT(OLD AND USED) ,INDIA,WINDLASS STEELCRAFTS LLP,TUGHLAKABAD (INTKD6),GERMANY,ESPADAS Y SABLES TOLEDO S.L.,,NOS,1,"12,039 ","12,039 ",,,Unit,AWP,Z34,ARTICULATING BOOM,Used,TEREX,,,,IMP,
2023/06/29,8498495044,84281019,Machinery and Mechanical Appliances,USED-JLG BOOM LIFT-MODEL-110HX-SERIAL NO- 0300034558-YOM 2008 WITH STD ACCESSORIES,INDIA,VS RENTAL & SERVICING,CHENNAI SEA (INMAA1),SINGAPORE,VS RENTAL AND SERVICING,SINGAPORE,UNT,1,"12,051 ","12,051 ",,,Unit,AWP,110HX,BOOM OTHERS,Used,JLG ,,,,IMP,
2023/06/29,8498495044,84281019,Engineering,USED-JLG BOOM LIFT-MODEL-110HX-SERIAL NO- 0300034558-YOM 2008 WITH STD ACCESSORIES,INDIA,VS RENTAL & SERVICING,CHENNAI SEA (INMAA1),SINGAPORE,VS RENTAL AND SERVICING,SINGAPORE,UNT,1,"12,051 ","12,051 ",,,Unit,AWP,110HX,ARTICULATING BOOM,Used,JLG ,,,,IMP,
2024/04/18,2778909802,84281019,Machinery and Mechanical Appliances,USED JLG BOOM LIFT- MODEL : 800A - SERIAL NO:0300053423 -YEAR :2009,INDIA,VS RENTAL & SERVICING,CHENNAI SEA (INMAA1),SINGAPORE,VS RENTAL AND SERVICING,SINGAPORE,NOS,1,"12,067 ","12,067 ",,,Unit,AWP,800AJ,BOOM OTHERS,Used,JLG ,2009,  80 ,diesel,IMP,
2023/01/24,5660983251,84281019,Engineering,USED - BOOM LIFT MODEL: JLG 80H MACHINE NO : 2100 ( S/N.NO:0300025655) YOM : 1996,INDIA,VS RENTAL & SERVICING,CHENNAI SEA (INMAA1),SINGAPORE,GALMON -S PTE LTD.,SINGAPORE,UNT,1,"12,128 ","12,128 ",,,Unit,AWP,80HX,ARTICULATING BOOM,Used,JLG ,,,,IMP,
2025/02/28,650717078,84289090,Machinery and Mechanical Appliances,ONE UNIT USED JLG 600S BOOM LIFT S/N. 0300102745 (WITH STD.ACC.)ONE UNIT USED JLG 600S BOOM LIFT S/N. 0300102745 (WITH STD.,INDIA,SHINDE RENTALS,NHAVA SHEVA SEA (INNSA1),CHINA,"ZHONGRENWA BEIJING MACHINERY TECHNOLOGY CO,LTD",XINGANG,NOS,1,"12,135 ","12,135 ",,,Unit,AWP,600S,BOOM OTHERS,Used,JLG ,,  60 ,diesel,IMP,
2025/02/28,650717077,84289090,Machinery and Mechanical Appliances,ONE UNIT USED JLG 600S BOOM LIFT S/N. 0300086825 (WITH STD.ACC.)ONE UNIT USED JLG 600S BOOM LIFT S/N. 0300086825 (WITH STD.,INDIA,SHINDE RENTALS,NHAVA SHEVA SEA (INNSA1),CHINA,"ZHONGRENWA BEIJING MACHINERY TECHNOLOGY CO,LTD",XINGANG,NOS,1,"12,135 ","12,135 ",,,Unit,AWP,600S,BOOM OTHERS,Used,JLG ,,  60 ,diesel,IMP,
2023/10/12,9453939016,84281019,Machinery and Mechanical Appliances,USED BOOM LIFT ( MODEL NO JLG 80HX+6) ( SERIAL NO 057814 0300032778),INDIA,CONCEPT ENGINEERING,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,CHERRY PICKERS EQUIPMENTS LLC,SHEKOU,UNT,1,"12,135 ","12,135 ",,,Unit,AWP,80HX,BOOM OTHERS,Used,JLG ,,,,IMP,
2023/10/12,9453940094,84281019,Machinery and Mechanical Appliances,USED BOOM LIFT ( MODEL NO JLG 80HX+6) ( SERIAL NO 060615 0300034113),INDIA,CONCEPT ENGINEERING,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,CHERRY PICKERS EQUIPMENTS LLC,SHEKOU,UNT,1,"12,135 ","12,135 ",,,Unit,AWP,80HX,BOOM OTHERS,Used,JLG ,,,,IMP,
2023/10/12,9453940094,84281019,Engineering,USED BOOM LIFT ( MODEL NO JLG 80HX+6) ( SERIAL NO 060615 0300034113),INDIA,CONCEPT ENGINEERING,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,CHERRY PICKERS EQUIPMENTS LLC,SHEKOU,NOS,  1 ,"12,135 ","12,135 ",,,Unit,AWP,80HX,BOOM OTHERS,Used,JLG ,,,,IMP,
2023/10/12,9453939016,84281019,Engineering,USED BOOM LIFT ( MODEL NO JLG 80HX+6) ( SERIAL NO 057814 0300032778),INDIA,CONCEPT ENGINEERING,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,CHERRY PICKERS EQUIPMENTS LLC,SHEKOU,NOS,  1 ,"12,135 ","12,135 ",,,Unit,AWP,80HX,BOOM OTHERS,Used,JLG ,,,,IMP,
2023/07/24,3751503767,84289090,Machinery and Mechanical Appliances,USED JLG BOOM LIFT MODEL : JLG 80HX+6; SERIAL NO. 0300057470; YEAR : 2001,INDIA,BIG C EQUIPMENT HIRING SOLUTIONS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),VIETNAM,BARNSBURRY ENGINEERING S VIETNAM,PORT KELANG,NOS,1,"12,135 ","12,135 ",,,Unit,AWP,80HX,BOOM OTHERS,Used,JLG ,,,,IMP,
2023/07/24,3751503767,84289090,Engineering,USED JLG BOOM LIFT MODEL : JLG 80HX+6; SERIAL NO. 0300057470; YEAR : 2001,INDIA,BIG C EQUIPMENT HIRING SOLUTIONS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),VIETNAM,BARNSBURRY ENGINEERING S VIETNAM,PORT KELANG,NOS,  1 ,"12,135 ","12,135 ",,,Unit,AWP,80HX,BOOM OTHERS,Used,JLG ,,,,IMP,
2023/07/08,3751172643,84281019,Machinery and Mechanical Appliances,USED BOOM LIFT ( MAKER JLG) ( MODEL NO 120HX) ( SR NO.0300038055),INDIA,CONCEPT ENGINEERING,NHAVA SHEVA SEA (INNSA1),VIETNAM,BARNSBURRY ENGINEERING S VIETNAM,SHEKOU,UNT,1,"12,135 ","12,135 ",,,Unit,AWP,120HX,BOOM OTHERS,Used,JLG ,,,,IMP,
2023/07/08,3751172643,84281019,Engineering,USED BOOM LIFT ( MAKER JLG) ( MODEL NO 120HX) ( SR NO.0300038055),INDIA,CONCEPT ENGINEERING,NHAVA SHEVA SEA (INNSA1),VIETNAM,BARNSBURRY ENGINEERING S VIETNAM,SHEKOU,NOS,  1 ,"12,135 ","12,135 ",,,Unit,AWP,120HX,BOOM OTHERS,Used,JLG ,,,,IMP,
2023/04/15,7853349558,84281019,Engineering,HAULOTTE ELECTRIC SCISSORS LIFT COMPACT10NAE (SERIAL NO. 2120042),INDIA,GEMINI POWER HYDRAULICS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),SINGAPORE,HILTI SINGAPORE,SHANGHAI,NOS,1,"12,178 ","12,178 ",,,Unit,AWP,COMPACT10N,SCISSOR,NEW,HAULOTEE,,  33 ,Battery,IMP,
2023/04/15,7853349553,84281019,Engineering,HAULOTTE ELECTRIC SCISSORS LIFT COMPACT10NAE (SERIAL NO. 2120043),INDIA,GEMINI POWER HYDRAULICS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),SINGAPORE,HILTI SINGAPORE,SHANGHAI,NOS,1,"12,178 ","12,178 ",,,Unit,AWP,COMPACT10N,SCISSOR,NEW,HAULOTEE,,  33 ,Battery,IMP,
2025/04/01,2078331631,84289090,Machinery and Mechanical Appliances,USED BOOM LIFT MODEL NO.JLG 450AJ 2008 YEAR S/N 0300133384 USED BOOM LIFT,INDIA,ASHOK TRADERS,CHENNAI SEA (INMAA1),AUSTRALIA,CRANE ACCESS PTY LTD,MELBOURNE,UNT,1,"12,213 ","12,213 ",,,Unit,AWP,E450AJ,BOOM OTHERS,Used,JLG ,2008,  45 ,Battery,IMP,
2025/04/01,2078319368,84289090,Machinery and Mechanical Appliances,USED BOOM LIFT MODEL NO.JLG 450AJ 2008 YEAR S/N 0300133340 USED BOOM LIFT,INDIA,ASHOK TRADERS,CHENNAI SEA (INMAA1),AUSTRALIA,CRANE ACCESS PTY LTD,MELBOURNE,UNT,1,"12,213 ","12,213 ",,,Unit,AWP,E450AJ,BOOM OTHERS,Used,JLG ,2008,  45 ,Battery,IMP,
2021/08/26,1310185052,84289090,Engineering,ONE USED SCISSOR LIFT MODEL : JLG 500RTS\ MACHINE NO. 8538\SERIAL NO - 0200074959 ,INDIA,R R INFRA EQUIPMENTS,BOMBAY SEA (INBOM1),UNITED STATES,CLEMONS J,SINGAPORE,UNT,1,"12,226 ","12,226 ",,,Unit,AWP,500RTS,SCISSOR,Used,JLG ,,,,IMP,
2021/05/05,1114991741,84281019,Engineering,HAULOTTE ELECTRIC SCISSOR LIFT - COMPACT10N (S/N:2092097) ,INDIA,GEMINI POWER HYDRAULICS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),CHINA,HAULETTE SINGAPORE PTE LTD,SHANGHAI,UNT,1,"12,243 ","12,243 ",,,Unit,AWP,COMPACT10N,SCISSOR,NEW,HAULOTEE,,  33 ,Battery,IMP,
2021/05/05,1141186974,84281019,Engineering,HAULOTTE ELECTRIC SCISSOR LIFT - COMPACT10N (S/N:2092218) ,INDIA,GEMINI POWER HYDRAULICS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),CHINA,HAULETTE SINGAPORE PTE LTD,SHANGHAI,UNT,1,"12,243 ","12,243 ",,,Unit,AWP,COMPACT10N,SCISSOR,NEW,HAULOTEE,,  33 ,Battery,IMP,
2021/05/05,1099242680,84281019,Engineering,HAULOTTE ELECTRIC SCISSOR LIFT - COMPACT10N (S/N:2092098) ,INDIA,GEMINI POWER HYDRAULICS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),CHINA,HAULETTE SINGAPORE PTE LTD,SHANGHAI,UNT,1,"12,243 ","12,243 ",,,Unit,AWP,COMPACT10N,SCISSOR,NEW,HAULOTEE,,  33 ,Battery,IMP,
2023/03/10,0795638010,84289090,Engineering,ONE UNIT OF USED JLG 601S BOOM LIFT S.NO.0300063022 WITH ACCESSORIES YOM:2001,INDIA,S K UPRISE CAPITAL,NHAVA SHEVA SEA (INNSA1),UNITED KINGDOM,"RITCHIE BROS, IRON PLANET",HOUSTON,NOS,1,"12,267 ","12,267 ",,,Unit,AWP,601S,SCISSOR,Used,JLG ,,,,IMP,
2025/01/11,3700578836,84289090,Machinery and Mechanical Appliances,ONE UNIT USED JLG 800AJ BOOM LIFT SERIAL NO. 0300063210 YOM2001 WITH ACCESSORIESONE UNIT USED JLG 800AJ BOOM LIFT SERIAL NO. 0300063210 YOM,INDIA,S K UPRISE CAPITAL,NHAVA SHEVA SEA (INNSA1),UNITED STATES,WENS EQUIPMENT LLC,SAVANNAH,NOS,1,"12,274 ","12,274 ",,,Unit,AWP,800AJ,BOOM OTHERS,Used,JLG ,,  80 ,diesel,IMP,
2025/01/11,3700578836,84289090,Machinery and Mechanical Appliances,ONE UNIT USED JLG 800AJ BOOM LIFT SERIAL NO. 0300063210 YOM2001 WITH ACCESSORIESONE UNIT USED JLG 800AJ BOOM LIFT SERIAL NO. 0300063210 YOM,INDIA,S K UPRISE CAPITAL,NHAVA SHEVA SEA (INNSA1),UNITED STATES,WENS EQUIPMENT LLC,SAVANNAH,NOS,1,"12,274 ","12,274 ",,,Unit,AWP,800AJ,BOOM OTHERS,Used,JLG ,,  80 ,diesel,IMP,
2025/02/07,650359191,84281019,Machinery and Mechanical Appliances,USED DINGLI JCPT1823RT DIESEL SCISSOR LIFT S/N ST140618-1 YOM 2014(COUNTRY OF ORIGIN CHINA)USED DINGLI JCPT1823RT DIESEL SCISSOR LIFT S/N ST140618-1 YO,INDIA,LOKANADH ENGINEERING OPC PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED KINGDOM,INTERNATIONAL PLATFORMS LIMITED,LONDON GATEWAY PORT,SET,1,"12,291 ","12,291 ",,,Unit,AWP,JCPT1823RT,SCISSOR,Used,DINGLI,2014,  59 ,diesel,IMP,
2023/05/17,8847071265,84289090,Engineering,ONE UNIT OF OLD & USED JLG 860SJ TELESCOPIC BOOM LIFT S NO.0300112522 WITH STANDARD ACCESSORIES Y.O.M : 2007 & SPARE TY,INDIA,WEMCO ENGINEERING EQUIPMENTS,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,JOHNSON ARABIA LLC,JEBEL ALI,NOS,1,"21,015 ","21,015 ",,,Unit,AWP,860SJ,,Used,JLG ,,  86 ,diesel,IMP,
2025/02/07,8336761853,84289090,Machinery and Mechanical Appliances,SELF-PROPELLED BOOM LIFTS/KIT - BA12NE SERIAL NO.: BAED024J00660SELF-PROPELLED BOOM LIFTS/KIT - BT34BRT SERIAL NO.: BARC024J,INDIA,MTANDT RENTALS LIMITED,NDR INFRASTRUCTURE PRIVATE LIMITED (INNPK6),CHINA,ZHEJIANG DINGLI MACHINE CO LTD,SHANGHAI PT,PCS,1,"28,925 ","28,925 ",DINGLI,,Unit,AWP,,,UNKNOWN,DINGLI,,,,IMP,
2023/05/17,8847071264,84289090,Engineering,ONE UNIT OF OLD & USED JLG 860SJ TELESCOPIC BOOM LIFT S NO.0300132967 WITH STANDARD ACCESSORIES Y.O.M: 2008 & SPARE TYR,INDIA,WEMCO ENGINEERING EQUIPMENTS,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,JOHNSON ARABIA LLC,JEBEL ALI,NOS,1,"21,015 ","21,015 ",,,Unit,AWP,860SJ,,Used,JLG ,,  86 ,diesel,IMP,
2023/05/17,8847071268,84289090,Engineering,ONE UNIT OF OLD & USED JLG 860SJ TELESCOPIC BOOM LIFT S NO.0300102111 WITH STANDARD ACCESSORIES Y.O.M: 2006 & SPARE TYR,INDIA,WEMCO ENGINEERING EQUIPMENTS,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,JOHNSON ARABIA LLC,JEBEL ALI,NOS,1,"21,015 ","21,015 ",,,Unit,AWP,860SJ,,Used,JLG ,,  86 ,diesel,IMP,
2024/08/20,1043865880,84289090,Machinery and Mechanical Appliances,ONE USED SCISSORS LIFT MODEL NO: JLG 500RTS S/N :0200102347(YOM 2002),INDIA,R R INFRA EQUIPMENTS,NHAVA SHEVA SEA (INNSA1),SINGAPORE,GALMON -S PTE LTD.,SINGAPORE,UNT,1,"12,428 ","12,428 ",,,Unit,AWP,500RTS,SCISSOR,Used,JLG ,,,,IMP,
2024/05/08,3972678629,84281019,Machinery and Mechanical Appliances,OLD & USED YOM 2003 JLG601S TELESCOPIC BOOM LIFT SR NO 0300054509 WITH ACCESSORIES,INDIA,ARN EQUIPMENTS,NHAVA SHEVA SEA (INNSA1),SINGAPORE,BENS EXPRESS ENGINEERING PTE LTD,SINGAPORE,UNT,1,"12,438 ","12,438 ",,,Unit,AWP,601S,TELESCOPIC BOOM LIFT,Used,JLG ,,,,IMP,
2024/05/08,3972678630,84281019,Machinery and Mechanical Appliances,OLD & USED YOM 2003 JLG601S TELESCOPIC BOOM LIFT SR NO 0300058782 WITH ACCESSORIES,INDIA,ARN EQUIPMENTS,NHAVA SHEVA SEA (INNSA1),SINGAPORE,BENS EXPRESS ENGINEERING PTE LTD,SINGAPORE,NOS,1,"12,438 ","12,438 ",,,Unit,AWP,601S,TELESCOPIC BOOM LIFT,Used,JLG ,,,,IMP,
2024/05/04,3972595721,84289090,Machinery and Mechanical Appliances,USED BOOM LIFT MODEL: JLG 80HX / SERIAL NO.0300059109 / YOM: 2001 / COUNTRY OF ORIGIN : U.S.A.,INDIA,BIG C EQUIPMENT HIRING SOLUTIONS PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),UNITED ARAB EMIRATES,CHERRY PICKERS EQUIPMENTS LLC,SINGAPORE,NOS,1,"12,512 ","12,512 ",,,Unit,AWP,80HX,BOOM OTHERS,Used,JLG ,,,,IMP,
