date,shipment_id,hs_code,industry,product_description,buyer_country,buyer,destination_port,seller_country,seller,origin_port,unit,quantity,value_usd,unit_price
14-12-2022,8483904691,84836090,Machinery and Mechanical Appliances,JOINT ASSY-UNIVERSAL PART NO. 564003X502,INDIA,MOBIS INDIA LIMITED,KATTUPALLI (INKAT1),SOUTH KOREA,HYUNDAI MOBIS CO LTD,BUSAN(KOREA),NOS,1,$49.14,$49.14
14-12-2022,8483343512,84879000,Machinery and Mechanical Appliances,ROSTA UNIVERSAL JOINT AK38-07061004,INDIA,TECHNOTALENT ENGINEERING INDIA PRIVATE LIMITED,BANGLORE AIR CARGO (INBLR4),SWITZERLAND,ROSTA AG,ZURICH,NOS,1,$77.26,$77.26
14-12-2022,8482520949,84836090,Machinery and Mechanical Appliances,UNIVERSAL JOINT ASSY (PARTS FOR EARTH MOVING MACHINERY),INDIA,DOZER WORLD PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),CHINA,GUANGZHOU QIREAL MACHINERY,SHANGHAI,PCS,20,$104.46,$5.22
13-12-2022,8484740636,74122090,Copper / Articles of copper,UNIVERSAL JOINT UNCA6 (STANDARD COMPONENTS FOR PRESS DIE ANDPLASTIC MOLD),INDIA,MISUMI INDIA PRIVATE LIMITED,TUGHLAKABAD (INTKD6),JAPAN,MISUMI CORPORATION,TOKYO,NOS,2,$15.62,$7.81
13-12-2022,8484100505,87085000,Vehicles,UNIVERSAL JOINT 15-160X (PARTS FOR AUTOMOBILE),INDIA,DANA ANAND INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),CHINA,ZHEJIANG ZHANWANG SHARE COLT,NINGBO,PCS,523,"$1,453.94",$2.78
13-12-2022,8484100504,87085000,Vehicles,UNIVERSAL JOINT 15-103X (PARTS FOR AUTOMOBILE),INDIA,DANA ANAND INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),CHINA,ZHEJIANG ZHANWANG SHARE COLT,NINGBO,PCS,"26,237","$41,192.09",$1.57
13-12-2022,8484100503,87085000,Vehicles,UNIVERSAL JOINT 15-280X (PARTS FOR AUTOMOBILE),INDIA,DANA ANAND INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),CHINA,ZHEJIANG ZHANWANG SHARE COLT,NINGBO,PCS,"2,233","$20,163.99",$9.03
13-12-2022,8484100502,87085000,Vehicles,UNIVERSAL JOINT 15-170X (PARTS FOR AUTOMOBILE),INDIA,DANA ANAND INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),CHINA,ZHEJIANG ZHANWANG SHARE COLT,NINGBO,PCS,"4,250","$7,905.00",$1.86
13-12-2022,8483902799,84836090,Machinery and Mechanical Appliances,JOINT ASSY-UNIVERSAL PART NO. 564003X502,INDIA,MOBIS INDIA LIMITED,KATTUPALLI (INKAT1),SOUTH KOREA,HYUNDAI MOBIS CO LTD,BUSAN(KOREA),NOS,1,$48.77,$48.78
13-12-2022,8483902088,84836090,Machinery and Mechanical Appliances,JOINT ASSY-UNIVERSAL PART NO. 56410GI000,INDIA,MOBIS INDIA LIMITED,KATTUPALLI (INKAT1),SOUTH KOREA,HYUNDAI MOBIS CO LTD,BUSAN(KOREA),NOS,1,$23.19,$23.19
13-12-2022,8483623567,84836090,Machinery and Mechanical Appliances,MR1082289 / 74426200 UNIVERSAL JOINT FOR TAPMOTION (DTLS ASINV.)(SPARE PARTS FOR OLTC),INDIA,JINDAL STAINLESS LIMITED,KOLKATA AIR CARGO (INCCU4),GERMANY,MASCHINENFABRIK REINHAUSEN GMBH,FRANKFURT AM MAIN,NOS,1,$69.28,$69.29
13-12-2022,8483320961,87089400,Vehicles,VO 20582360 UNIVERSAL JOINT (PARTS OF VOLVO TRUCKS/BUSES),INDIA,VOLVO GROUP INDIA PRIVATE LIMITED,BANGLORE AIR CARGO (INBLR4),SWEDEN,VALVO PARTS CORPORATION,BRUXELLES (BRUSSEL),PCS,4,$409.42,$102.36
13-12-2022,8481694676,84836090,Machinery and Mechanical Appliances,GU3E SINGLE UNIVERSAL JOINT E (COO-IT),INDIA,SIT PTC INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),ITALY,C I T A I S P A,GENOA,NOS,20,$274.29,$13.71
13-12-2022,8481694668,84836090,Machinery and Mechanical Appliances,GU5EA460/660 UNIVERSAL JOINT EA MIN/MAX (COO-IT),INDIA,SIT PTC INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),ITALY,C I T A I S P A,GENOA,NOS,2,$225.83,$112.92
13-12-2022,8481108550,84836090,Machinery and Mechanical Appliances,20 U - JOINT (UNIVERSAL JOINT),INDIA,SKF INDIA LIMITED,BOMBAY AIR CARGO (INBOM4),UNITED STATES,SKF SEALING SOLUTIONS,CHICAGO,NOS,20,$120.27,$6.01
12-12-2022,8483136129,90213100,Engineering,PATELLAR 8 34 UNIVERSAL TOTAL KNEE REPLACEMENT IMPLANTS ARTIFICIAL JOINTS,INDIA,MERIL LIFE SCIENCES INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),UNITED STATES,MAXX ORTHOPEDICS INC,ATLANTA,NOS,24,$741.85,$30.91
12-12-2022,8483136116,90213100,Engineering,PATELLAR 8 28 UNIVERSAL TOTAL KNEE REPLACEMENT IMPLANTS ARTIFICIAL JOINTS,INDIA,MERIL LIFE SCIENCES INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),UNITED STATES,MAXX ORTHOPEDICS INC,ATLANTA,NOS,93,"$2,874.68",$30.91
12-12-2022,8483136096,90213100,Engineering,PATELLAR 8 40 UNIVERSAL TOTAL KNEE REPLACEMENT IMPLANTS ARTIFICIAL JOINTS,INDIA,MERIL LIFE SCIENCES INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),UNITED STATES,MAXX ORTHOPEDICS INC,ATLANTA,NOS,90,"$2,781.94",$30.91
12-12-2022,8483136091,90213100,Engineering,PATELLAR 8 31 UNIVERSAL TOTAL KNEE REPLACEMENT IMPLANTS ARTIFICIAL JOINTS,INDIA,MERIL LIFE SCIENCES INDIA PRIVATE LIMITED,AHMEDABAD (INAMD4),UNITED STATES,MAXX ORTHOPEDICS INC,ATLANTA,NOS,87,"$2,689.21",$30.91
12-12-2022,8482454321,84836090,Machinery and Mechanical Appliances,GN 9080-20-B12-EG UNIVERSAL JOINTS (MACHINERY PARTS),INDIA,ELESA AND GANTER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),GERMANY,OTTO GANTER GMBH AND CO KG,STUTTGART,NOS,4,$26.99,$6.75
12-12-2022,8482441642,84661010,Machinery and Mechanical Appliances,JHW4-140B 1/2 DR IMPACT UNIVERSAL JOINT (SOCKET) (TOOLS),INDIA,SNAP ON TOOLS PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),UNITED STATES,SNAP-ON INDUSTRIAL BRANDS-CDC SID# LOC611,CHICAGO,NOS,5,$73.63,$14.73
12-12-2022,8481005477,84831099,Machinery and Mechanical Appliances,ATWG-01019 (TWG-1019) UNIVERSAL JOINT SHAFT (SPARE PARTS FORTEXTILE MACHINE)(DTLS AS INV.),INDIA,J K SONS ENGINEERS PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),AUSTRIA,STARLINGER AND C CO GESELLSCHAFT M B H,VIENNA,NOS,1,"$1,200.54","$1,200.55"
12-12-2022,8483806996,84831099,Machinery and Mechanical Appliances,(CARDEN SHASP COMPONENTS) DRIVE SHAFT\ 0.120.110.0108\ S=780MM X=110MM N=1500 UPM\ P/N:124000282-780,INDIA,VOITH TURBO PRIVATE LIMITEDFORMERLY VOITH INDIA PRIVATE LIMITED,HYDERABAD AIR CARGO (INHYD4),GERMANY,G.ELBE & SOHN GMBH,,NOS,2,"$2,609.96","$1,304.98"
12-12-2022,8483806995,84831099,Machinery and Mechanical Appliances,(CARDEN SHASP COMPONENTS) DRIVE SHAFT\ 0.105.111.0001\ S=2613MM X=40MM N=1 UPM\ P/N:124000241,INDIA,VOITH TURBO PRIVATE LIMITEDFORMERLY VOITH INDIA PRIVATE LIMITED,HYDERABAD AIR CARGO (INHYD4),GERMANY,G.ELBE & SOHN GMBH,,NOS,2,$601.62,$300.81
11-12-2022,8483562995,84836090,Machinery and Mechanical Appliances,(P/N. 13.06.4002) (HRC 110F) CLUTCHES AND SHAFT COUPLINGS INCL UNIVERSAL JOINTS OF CAST IRON OR CAST STEEL OTHER,INDIA,TEREX INDIA PRIVATE LIMITED,HOSUR ICD TAMILNADU (INHSU6),UNITED KINGDOM,NBC GROUP LTD,TELFORD,NOS,6,$52.98,$8.83
11-12-2022,8483562994,84836090,Machinery and Mechanical Appliances,(P/N. 13.06.4105) (DRG 688) CLUTCHES AND SHAFT COUPLINGS INCL UNIVERSAL JOINTS OF CAST IRON OR CAST STEEL OTHER,INDIA,TEREX INDIA PRIVATE LIMITED,HOSUR ICD TAMILNADU (INHSU6),UNITED KINGDOM,NBC GROUP LTD,TELFORD,NOS,10,$191.68,$19.17
11-12-2022,8483562993,84836090,Machinery and Mechanical Appliances,(P/N. 13.06.4202) (HRC 110 T) CLUTCHES AND SHAFT COUPLINGS INCL UNIVERSAL JOINTS OF CAST IRON OR CAST STEEL OTHER,INDIA,TEREX INDIA PRIVATE LIMITED,HOSUR ICD TAMILNADU (INHSU6),UNITED KINGDOM,NBC GROUP LTD,TELFORD,NOS,3,$15.06,$5.02
11-12-2022,8483562973,84836090,Machinery and Mechanical Appliances,(P/N. 13.06.4016) (HRC 230F) CLUTCHES AND SHAFT COUPLINGS INCL UNIVERSAL JOINTS OF CAST IRON OR CAST STEEL OTHER,INDIA,TEREX INDIA PRIVATE LIMITED,HOSUR ICD TAMILNADU (INHSU6),UNITED KINGDOM,NBC GROUP LTD,TELFORD,NOS,4,$135.51,$33.88
11-12-2022,8483562904,84836090,Machinery and Mechanical Appliances,(P/N. 13.06.4005) (HRC 130F) CLUTCHES AND SHAFT COUPLINGS INCL UNIVERSAL JOINTS OF CAST IRON OR CAST STEEL OTHER,INDIA,TEREX INDIA PRIVATE LIMITED,HOSUR ICD TAMILNADU (INHSU6),UNITED KINGDOM,NBC GROUP LTD,TELFORD,NOS,10,$85.87,$8.59
11-12-2022,8483562902,84836090,Machinery and Mechanical Appliances,(P/N. 02280265) (HRC 180 T) CLUTCHES AND SHAFT COUPLINGS INCL UNIVERSAL JOINTS OF CAST IRON OR CAST STEEL OTHER,INDIA,TEREX INDIA PRIVATE LIMITED,HOSUR ICD TAMILNADU (INHSU6),UNITED KINGDOM,NBC GROUP LTD,TELFORD,NOS,28,$176.76,$6.31
11-12-2022,8483562901,84836090,Machinery and Mechanical Appliances,(P/N. 13.06.4008) (HRC 150 F) CLUTCHES AND SHAFT COUPLINGS INCL UNIVERSAL JOINTS OF CAST IRON OR CAST STEEL OTHER,INDIA,TEREX INDIA PRIVATE LIMITED,HOSUR ICD TAMILNADU (INHSU6),UNITED KINGDOM,NBC GROUP LTD,TELFORD,NOS,4,$47.43,$11.86
11-12-2022,8483562852,84836090,Machinery and Mechanical Appliances,(P/N. 13.06.4205) (HRC 130T) CLUTCHES AND SHAFT COUPLINGS INCL UNIVERSAL JOINTS OF CAST IRON OR CAST STEEL OTHER,INDIA,TEREX INDIA PRIVATE LIMITED,HOSUR ICD TAMILNADU (INHSU6),UNITED KINGDOM,NBC GROUP LTD,TELFORD,NOS,10,$29.90,$2.99
11-12-2022,8483562770,84836090,Machinery and Mechanical Appliances,(P/N. 17630401) (RM 25 FF (2517) CLUTCHES AND SHAFT COUPLINGS INCL UNIVERSAL JOINTS OF CAST IRON OR CAST STEEL OTHER,INDIA,TEREX INDIA PRIVATE LIMITED,HOSUR ICD TAMILNADU (INHSU6),UNITED KINGDOM,NBC GROUP LTD,TELFORD,NOS,151,"$6,514.52",$43.14
11-12-2022,8483562751,84836090,Machinery and Mechanical Appliances,(P/N. 13.06.4208) (HRC 150 T) CLUTCHES AND SHAFT COUPLINGS INCL UNIVERSAL JOINTS OF CAST IRON OR CAST STEEL OTHER,INDIA,TEREX INDIA PRIVATE LIMITED,HOSUR ICD TAMILNADU (INHSU6),UNITED KINGDOM,NBC GROUP LTD,TELFORD,NOS,2,$7.61,$3.81
11-12-2022,8483562742,84836090,Machinery and Mechanical Appliances,(P/N. 13.06.4216) (HRC 230 T) CLUTCHES AND SHAFT COUPLINGS INCL UNIVERSAL JOINTS OF CAST IRON OR CAST STEEL OTHER,INDIA,TEREX INDIA PRIVATE LIMITED,HOSUR ICD TAMILNADU (INHSU6),UNITED KINGDOM,NBC GROUP LTD,TELFORD,NOS,2,$23.51,$11.76
10-12-2022,8484069167,73182990,Iron and Steel,JOINT-UNIVERSAL (ACTUAL USER),INDIA,SAMSUNG INDIA ELECTRONICS PRIVATE LIMITED,CHENNAI SEA (INMAA1),SOUTH KOREA,DAEWOONG,BUSAN(KOREA),PCS,1,"$1,031.44","$1,031.45"
10-12-2022,8484064370,87089400,Vehicles,SPIDER UNIVERSAL JOINT-38224167 (MANUFACTURER),INDIA,NEXTEER AUTOMOTIVE INDIA PRIVATE LIMITED,CHENNAI SEA (INMAA1),CHINA,HANGZHOU ZHENGQIANG CORPORATION LIMITED,SHANGHAI,NOS,"80,000","$25,485.45",$0.32
10-12-2022,8483622337,84839000,Machinery and Mechanical Appliances,UNIVERSAL JOINT,INDIA,S. GHOSH & CO.,KOLKATA AIR CARGO (INCCU4),BELGIUM,TVH PARTS NV ,BRUXELLES (BRUSSEL),NOS,1,$35.94,$35.94
10-12-2022,8482411001,84836090,Machinery and Mechanical Appliances,DIN 808-25-B16-104-DG UNIVERSAL JOINTS WITH FRICTION BEARING(MACHINERY PARTS),INDIA,ELESA AND GANTER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),GERMANY,OTTO GANTER GMBH AND CO KG,STUTTGART,NOS,1,$31.67,$31.67
10-12-2022,8482401439,84679900,Machinery and Mechanical Appliances,UNIVERSAL JOINT SHAFT C (1028012B04) (PARTS FOR SCREW DRIVING MACHINE),INDIA,SUMITRON EXPORTS PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),JAPAN,NITTO SEIKO CO LTD,OSAKA,PCS,1,$46.95,$46.96
10-12-2022,8482401432,84679900,Machinery and Mechanical Appliances,UNIVERSAL JOINT (SC-08-00A-E) (PARTS FOR SCREW DRIVING MACHINE),INDIA,SUMITRON EXPORTS PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),JAPAN,NITTO SEIKO CO LTD,OSAKA,SET,1,$25.90,$25.91
10-12-2022,8482401431,84679900,Machinery and Mechanical Appliances,UNIVERSAL JOINT (18671) (PARTS FOR SCREW DRIVING MACHINE),INDIA,SUMITRON EXPORTS PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),JAPAN,NITTO SEIKO CO LTD,OSAKA,SET,1,$25.90,$25.91
10-12-2022,8482401429,84679900,Machinery and Mechanical Appliances,UNIVERSAL JOINT (NO.SC-10-00A-E) (PARTS FOR SCREW DRIVING MACHINE),INDIA,SUMITRON EXPORTS PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),JAPAN,NITTO SEIKO CO LTD,OSAKA,SET,1,$25.90,$25.91
10-12-2022,8482389568,84834000,Machinery and Mechanical Appliances,(GE25DO) UNIVERSAL JOINT (PART OF RAILWAYS TRACK MAINTENANCEMACHINE),INDIA,PLASSER INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),AUSTRIA,PLASSER & THEURER,LINZ,NOS,10,$77.74,$7.77
10-12-2022,8480979368,82042000,Metals,KEN5839154K - 1/2 MALE X 1/2 FEMALE SQUAREDRIVE IMPACT UNIVERSAL JOINT - (FOR INDUSTRIAL USE) (TW),INDIA,CROMWELL INDUSTRIAL SUPPLIES PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),UNITED KINGDOM,CROMWELL TOOLS LIMITED,HEATHROW APT/LONDON,PCS,3,$10.93,$3.65
09-12-2022,8483284387,84836090,Machinery and Mechanical Appliances,VOP 3887297 UNIVERSAL JOINT (PARTS OF VOLVO PENTA ENGINE),INDIA,VOLVO GROUP INDIA PRIVATE LIMITED,BANGLORE AIR CARGO (INBLR4),BELGIUM,AB VOLVO PENTA,BRUXELLES (BRUSSEL),PCS,1,$507.01,$507.01
09-12-2022,8483284384,87089400,Vehicles,VO 20582360 UNIVERSAL JOINT (PARTS OF VOLVO TRUCKS/BUSES),INDIA,VOLVO GROUP INDIA PRIVATE LIMITED,BANGLORE AIR CARGO (INBLR4),SWEDEN,VALVO PARTS CORPORATION,BRUXELLES (BRUSSEL),PCS,2,$209.71,$104.86
09-12-2022,8483283706,84839000,Machinery and Mechanical Appliances,BG01426345 JOINT UNIVERSAL,INDIA,SANDVIK MINING AND ROCK TECHNOLOGY INDIA PRIVATE LIMITED,BANGLORE AIR CARGO (INBLR4),SINGAPORE,SANDVIK MINING AND CONSTRUCTION ,SINGAPORE,NOS,1,$550.24,$550.24
09-12-2022,8483283702,84836090,Machinery and Mechanical Appliances,BG00754630 JOINT UNIVERSAL,INDIA,SANDVIK MINING AND ROCK TECHNOLOGY INDIA PRIVATE LIMITED,BANGLORE AIR CARGO (INBLR4),SINGAPORE,SANDVIK MINING AND CONSTRUCTION ,SINGAPORE,NOS,2,$483.48,$241.74
09-12-2022,8483283701,84836090,Machinery and Mechanical Appliances,BG00753457 JOINT UNIVERSAL,INDIA,SANDVIK MINING AND ROCK TECHNOLOGY INDIA PRIVATE LIMITED,BANGLORE AIR CARGO (INBLR4),SINGAPORE,SANDVIK MINING AND CONSTRUCTION ,SINGAPORE,NOS,2,$528.17,$264.09
09-12-2022,8483283696,84839000,Machinery and Mechanical Appliances,BG01122261 JOINT UNIVERSAL,INDIA,SANDVIK MINING AND ROCK TECHNOLOGY INDIA PRIVATE LIMITED,BANGLORE AIR CARGO (INBLR4),SINGAPORE,SANDVIK MINING AND CONSTRUCTION ,SINGAPORE,NOS,1,$857.43,$857.44
09-12-2022,8483278121,84836090,Machinery and Mechanical Appliances,VOP 3887297 UNIVERSAL JOINT (PARTS OF VOLVO PENTA ENGINE),INDIA,VOLVO GROUP INDIA PRIVATE LIMITED,BANGLORE AIR CARGO (INBLR4),BELGIUM,AB VOLVO PENTA,BRUXELLES (BRUSSEL),PCS,1,$392.79,$392.79
09-12-2022,8482367827,73269099,Iron and Steel,UNIVERSAL JOINT UNCA14 (STANDARD COMPONENTS FOR PRESS DIE AND PLASTIC MOLD),INDIA,MISUMI INDIA PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),JAPAN,MISUMI CORPORATION,TOKYO,NOS,1,$12.90,$12.90
09-12-2022,8482347759,84832000,Machinery and Mechanical Appliances,7906756 \ 2 PLAIN BEARING UNIVERSAL JOINT\12MM ID,INDIA,R S COMPONENTS AND CONTROLS INDIA LIMITED,DELHI AIR CARGO (INDEL4),UNITED KINGDOM,RS COMPONENTS LIMITED,HEATHROW APT/LONDON,NOS,1,$27.52,$27.53
08-12-2022,8484034605,87089400,Vehicles,1090-317 * BK (5) - SPIDER KIT - (PARTS FOR UNIVERSAL JOINTS) (CAPTIVE CONSUMPTION),INDIA,RANE NSK STEERING SYSTEMS PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NSK LTD,TOKYO,NOS,600,$489.75,$0.82
08-12-2022,8484034604,87089400,Vehicles,1090-313 * BK (5) - SPIDER KIT - (PARTS FOR UNIVERSAL JOINTS) (CAPTIVE CONSUMPTION),INDIA,RANE NSK STEERING SYSTEMS PRIVATE LIMITED,CHENNAI SEA (INMAA1),JAPAN,NSK LTD,TOKYO,NOS,"21,000","$7,875.76",$0.38
08-12-2022,8483268973,84836090,Machinery and Mechanical Appliances,2210-01 GE HEALTHCARE 5492096 (CLUTCHES AND UNIVERSAL JOINTS),INDIA,BDI INDIA PRIVATE LIMITED,BANGLORE AIR CARGO (INBLR4),UNITED STATES,BDIBEARING DISTRIBUTORS INC,NEW YORK,NOS,25,"$1,097.80",$43.91
08-12-2022,8482346599,84249000,Machinery and Mechanical Appliances,SHAFT DRIVE UNIVERSAL JOINT TYPE HOPPER\895-01250-515(SPAREPARTS OFTHERMAL SPARAY MACHINE),INDIA,INDUSTRIAL PROCESSORS AND METALIZERS PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),UNITED STATES,PRAXAIR SURFACE TECHNOLOGIESINC,NEW YORK,NOS,1,$358.61,$358.61
08-12-2022,8482341894,84439990,Machinery and Mechanical Appliances,UNIVERSAL JOINT (574435171-2) (SPARE PARTS FOR OFFSET PRESSES),INDIA,PROVIN TECHNOS PRIVATE LIMITED,DELHI AIR CARGO (INDEL4),JAPAN,RYOBI MHI GRAPHIC TECHNOLOGY LTD,TOKYO,PCS,1,$174.59,$174.59
08-12-2022,8482333033,87085000,Vehicles,RACE ASSY\ UNIVERSAL JOINT (27220-83000) (FOR CAPTIVE USE),INDIA,MARUTI SUZUKI INDIA LIMITED,DELHI AIR CARGO (INDEL4),JAPAN,SUZUKU MOTOR CORPORATION,TOKYO,NOS,"2,408","$2,551.77",$1.06
08-12-2022,8481543688,82042000,Metals,STMT86411-8B 001PC 12DR UNIVERSAL JOINT,INDIA,STANLEY BLACK AND DECKER INDIA PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),TAIWAN,1 STANLEY CHIRO IN TERNATIONAL LTD,KAOHSIUNG,NOS,320,$352.87,$1.10
08-12-2022,8480984159,84836090,Machinery and Mechanical Appliances,CARDEN SHAFT COUPLING (ITEM NO.232760) [SPARE PARTS FOR FLOAT GLASS PLANT],INDIA,SAINT GOBAIN INDIA PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),GERMANY,GRENZEBACH MASCHINENBAU GMBH,FRANKFURT AM MAIN,PCS,6,$424.20,$70.70
08-12-2022,8480984157,84836090,Machinery and Mechanical Appliances,CARDEN SHAFT COUPLING (ITEM NO.232762) [SPARE PARTS FOR FLOAT GLASS PLANT],INDIA,SAINT GOBAIN INDIA PRIVATE LIMITED,BOMBAY AIR CARGO (INBOM4),GERMANY,GRENZEBACH MASCHINENBAU GMBH,FRANKFURT AM MAIN,PCS,6,$422.67,$70.45
07-12-2022,8484351597,84836090,Machinery and Mechanical Appliances,GIUNTO SEMPLICE 0X40X127 - 108A0040127 (UNIVERSAL JOINT),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,MILAN,UNT,50,$826.55,$16.53
07-12-2022,8484351596,84836090,Machinery and Mechanical Appliances,GIUNTO SERIE AL 16X32X65 - 106AL (UNIVERSAL JOINT),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,MILAN,UNT,15,$143.21,$9.55
07-12-2022,8484351595,84836090,Machinery and Mechanical Appliances,TRASM. L.789/924 SENZA FORO AMBO I LATI - 132V789924D00 (UNIVERSAL JOINT),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,MILAN,UNT,2,$238.38,$119.19
07-12-2022,8484351594,84836090,Machinery and Mechanical Appliances,GIUNTO SERIE AL 0X40X108 - 108AL0040108 (UNIVERSAL JOINT),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,MILAN,UNT,20,$247.19,$12.36
07-12-2022,8484351593,84836090,Machinery and Mechanical Appliances,GIUNTO SEMPLICE 22X47X127 - 109A2247127 (UNIVERSAL JOINT),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,MILAN,UNT,5,$103.66,$20.73
07-12-2022,8484351591,84836090,Machinery and Mechanical Appliances,GIUNTO SERIE AL 16X32X65 - 106AL (UNIVERSAL JOINT),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,MILAN,UNT,40,$381.90,$9.55
07-12-2022,8484351590,84836090,Machinery and Mechanical Appliances,GIUNTO SEMPLICE 0X37X108 - 107A0037108 (UNIVERSAL JOINT),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,MILAN,UNT,5,$74.60,$14.92
07-12-2022,8484351589,84836090,Machinery and Mechanical Appliances,103AD7520D10BTD00 - 104AL002574 (UNIVERSAL JOINT),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,MILAN,UNT,20,$175.88,$8.79
07-12-2022,8484351588,84836090,Machinery and Mechanical Appliances,GIUNTO DOPPIO X L.134 F.QUADRO S18 - 107DX134DS18 (UNIVERSAL JOINT),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,MILAN,UNT,3,$142.26,$47.42
07-12-2022,8484351587,84836090,Machinery and Mechanical Appliances,GIUNTO INOX 20X40X108 - 108X (UNIVERSAL JOINT),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,MILAN,UNT,4,$94.55,$23.64
07-12-2022,8484351586,84836090,Machinery and Mechanical Appliances,GIUNTO SEMPLICE 0X40X127 - 108A0040127 (UNIVERSAL JOINT),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,MILAN,UNT,10,$178.54,$17.85
07-12-2022,8484351585,84836090,Machinery and Mechanical Appliances,TRASM. L.350/510 F.QUADRO S=16H8 AMBO - 128V350510DS16 (UNIVERSAL JOINT),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,MILAN,UNT,2,$173.30,$86.65
07-12-2022,8484351584,84836090,Machinery and Mechanical Appliances,TRASMIS.A L.300/450 SENZA FORO BLACK - 127A300450D00BK (UNIVERSAL JOINT),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,MILAN,UNT,10,$402.00,$40.20
07-12-2022,8484351583,84836090,Machinery and Mechanical Appliances,GIUNTO L.75 F.10H7+BT / S.F. - 103AD7520D10BTD00 (UNIVERSAL JOINT),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,MILAN,UNT,1,$24.68,$24.68
07-12-2022,8484351582,84836090,Machinery and Mechanical Appliances,GIUNTO L.65 ARSW 14H8 / F.14H7 - 105X6529RSW14D14 (UNIVERSAL JOINT),INDIA,TRADELINK SERVICES,CHENNAI AIR CARGO (INMAA4),ITALY,OFFICINA MECCANICA FRATELLI ARAMINI,MILAN,UNT,16,$537.04,$33.57
07-12-2022,8483754490,87085000,Vehicles,ROLLER ASSY I-B-CVJ2210-026 PTJ92K04*D803 (COMPONENT PART FOR CONSTANT VELOCITY UNIVERSAL JOINT FORCARS) (FOR CAPTIVE US,INDIA,NTN NEI MANUFACTURING INDIA PRIVATE LIMITED,GARHI HARSARU - GURGAON ICD (INGHR6),JAPAN,NTN CORPORATION.,NAGOYA,NOS,"3,604","$3,236.56",$0.90
