DATE,SHIPMENT ID,HS CODE,INDUSTRY,PRODUCT DESCRIPTION,BUYER COUNTRY,DESTINATION PORT,BUYER,SELLER COUNTRY,SELLER,ORIGIN PORT,UNIT, QUANTITY , VALUE(USD) , UNIT PRICE ,Seller Group,Buyer Group,Spare / Unit / Others,Product,Model,Category,Type,Manufacturer,Relevancy,Buyer_Type,Seller_Type
18-11-2021,1090889926,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) (QTY: 3744 PCSX 0.55 USD) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,KERRYFU INTERNATIONAL TRADING CO,,MTS,  4 ," $ 2,425 ", $ 0.62 ,,,,Steel Shot,,Other,,,,End Customer,
01-01-2021,1146785525,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) (QTY: 4032 PCSX 0.52 USD) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,"KERRYFU INTERNATIONAL TRADING CO., LIMITED",JIANGMEN,MTS,  4 ," $ 2,330 ", $ 0.54 ,,,,Steel Shot,,Other,,,,End Customer,
18-02-2021,1023549746,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) (QTY: 4320 PCSX 0.52 USD),INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,"KERRYFU INTERNATIONAL TRADING CO., LIMITED",JIANGMEN,MTS,  4 ," $ 2,472 ", $ 0.58 ,,,,Steel Shot,,Other,,,,End Customer,
08-11-2021,1042228640,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) (QTY: 4320 PCSX 0.55 USD) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,KERRYFU INTERNATIONAL TRADING CO,,MTS,  4 ," $ 2,902 ", $ 0.69 ,,,,Steel Shot,,Other,,,,End Customer,
31-01-2022,1026946615,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) (QTY: 4896 PCSX 0.55 USD) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,KERRYFU INTERNATIONAL TRADING CO,,MTS,  5 ," $ 3,336 ", $ 0.68 ,,,,Steel Shot,,Other,,,,End Customer,
03-06-2019,0306201918967384,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) (QTY:1152 PCS),INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,N/A,,MTS,  1 , $ 612 , $ 0.50 ,,,,Steel Shot,,Other,,,,End Customer,
25-06-2019,2.5062E+15,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) (QTY:2160 PCS),INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,N/A,,MTS,  2 ," $ 1,135 ", $ 0.49 ,,,,Steel Shot,,Other,,,,End Customer,
17-09-2019,170920192528720,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) (QTY:2304 PCS) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,MTS,  2 ," $ 1,214 ", $ 0.50 ,,,,Steel Shot,,Other,,,,End Customer,
07-10-2019,071020195973775,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) (QTY:3456 PCS),INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,MTS,  4 ," $ 1,822 ", $ 0.50 ,,,,Steel Shot,,Other,,,,End Customer,
04-11-2019,0411201916059260,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) (QTY:4320 PCS) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,MTS,  5 ," $ 2,287 ", $ 0.50 ,,,,Steel Shot,,Other,,,,End Customer,
27-12-2019,2.7122E+15,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) (QTY:4320 PCS) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,MTS,  5 ," $ 2,270 ", $ 0.49 ,,,,Steel Shot,,Other,,,,End Customer,
10-02-2020,100220208299480,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) (QTY:4320 PCS) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,MTS,  5 ," $ 2,324 ", $ 0.51 ,,,,Steel Shot,,Other,,,,End Customer,
07-04-2020,0704202012591920,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) (QTY:4320 PCS) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,MTS,  5 ," $ 2,326 ", $ 0.51 ,,,,Steel Shot,,Other,,,,End Customer,
23-11-2020,2.3112E+15,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) (QTY:4320 PCS) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,"KERRYFU INTERNATIONAL TRADING CO., LIMITED",JIANGMEN,MTS,  4 ," $ 2,366 ", $ 0.54 ,,,,Steel Shot,,Other,,,,End Customer,
23-01-2019,230120191159280,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) (QTY:5760 PCS),INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,N/A,JIANGMEN,MTS,  6 ," $ 3,031 ", $ 0.49 ,,,,Steel Shot,,Other,,,,End Customer,
01-02-2023,9326495379,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) AS PER INV,INDIA,MUNDRA (INMUN1),CAMROLA QUARTZ LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,SHANGHAI,PCS," 4,800 "," $ 3,081 ", $ 0.64 ,,,,Steel Shot,,Other,,,,End Customer,
29-05-2023,8849884862,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) AS PER INV,INDIA,MUNDRA (INMUN1),CAMROLA QUARTZ LIMITED,HONG KONG,STELLA GROUP LIMITED,XIAMEN,PCS,  288 , $ 189 , $ 0.66 ,,,,Steel Shot,,Other,,,,End Customer,
09-10-2023,9456534851,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) AS PER INV,INDIA,MUNDRA (INMUN1),CAMROLA QUARTZ LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,PCS," 4,800 "," $ 3,178 ", $ 0.66 ,,,,Steel Shot,,Other,,,,End Customer,
01-08-2024,1046881293,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#) AS PER INVOICE,INDIA,MUNDRA (INMUN1),CAMROLA QUARTZ LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,PCS," 7,200 "," $ 5,041 ", $ 0.70 ,,,,Steel Shot,,Other,,,,End Customer,
25-01-2022,1025175791,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 240#)(OTHER DETAILS AS PER INV\PL/BL) ,INDIA,MUNDRA (INMUN1),CAMROLA QUARTZ LIMITED,CHINA,KERRYFU INTERNATIONAL TRADING CO,,MTS,  3 ," $ 1,998 ", $ 0.68 ,,,,Steel Shot,,Other,,,,End Customer,
19-02-2024,0696121327,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500 ) AS PER INV,INDIA,MUNDRA (INMUN1),CAMROLA QUARTZ LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,PCS," 1,440 "," $ 1,498 ", $ 1.04 ,,,,Steel Shot,,Other,,,,End Customer,
06-11-2020,0611202029126959,84615029,Machinery and Mechanical Appliances,L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500 42 CTN 1008 PCS) ,INDIA,MUNDRA (INMUN1),PACIFIC QUARTZ SURFACES LLP,CHINA,"KERRYFU INTERNATIONAL TRADING CO., LIMITED",,NOS," 1,008 ", $ 889 , $ 0.88 ,,,,Steel Shot,,Other,,,,Reseller,
26-08-2019,2.6082E+15,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500# ) (10 CTNS) PKD AS PER INV,INDIA,PIPAVAV(VICTOR) PORT (INPAV),CAMROLA QUARTZ LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,MTS,  0 , $ 127 , $ 0.54 ,,,,Steel Shot,,Other,,,,End Customer,
02-09-2022,1323951048,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) ,INDIA,MUNDRA (INMUN1),CAMROLA QUARTZ LIMITED,CHINA,KERRYFU INTERNATIONAL TRADING COMPA,XIAMEN,PCS," 1,200 "," $ 1,322 ", $ 1.10 ,,,,Steel Shot,,Other,,,,End Customer,
04-12-2019,0412201919253305,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (CTN 70) AS PER DOCUMENT ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),CAMROLA QUARTZ LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,SHEKOU,MTS,  2 ," $ 1,379 ", $ 0.75 ,,,,Steel Shot,,Other,,,,End Customer,
11-07-2023,3755134597,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY : 1152 PCS X 0.957 USD),INDIA,PIPAVAV(VICTOR) PORT (INPAV),AMAZOONE CERAMICS LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,MTS,  1 ," $ 1,165 ", $ 1.01 ,,,,Steel Shot,,Other,,,,Reseller,
20-07-2022,1119974365,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY : 1152 PCS X 0.957 USD) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,"KERRYFU INTERNATIONAL TRADING CO., LIMITED",,MTS,  1 ," $ 1,274 ", $ 1.08 ,,,,Steel Shot,,Other,,,,End Customer,
28-07-2022,1116042710,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY : 1152 PCS X 0.957 USD) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),AMAZOONE CERAMICS LIMITED,CHINA,"KERRYFU INTERNATIONAL TRADING CO., LIMITED",,MTS,  1 ," $ 1,321 ", $ 1.15 ,,,,Steel Shot,,Other,,,,Reseller,
27-12-2022,8484588350,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY : 1440 PCS X 0.957 USD),INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,MTS,  1 ," $ 1,470 ", $ 1.00 ,,,,Steel Shot,,Other,,,,End Customer,
27-03-2019,270320195967400,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY 480 PCS),INDIA,PIPAVAV(VICTOR) PORT (INPAV),CAMROLA QUARTZ LIMITED,CHINA,N/A,JIANGMEN,MTS,  0 , $ 407 , $ 0.87 ,,,,Steel Shot,,Other,,,,End Customer,
19-06-2019,1.9062E+15,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY 96 PCS),INDIA,PIPAVAV(VICTOR) PORT (INPAV),CAMROLA QUARTZ LIMITED,CHINA,N/A,,MTS,  0 , $ 81 , $ 0.88 ,,,,Steel Shot,,Other,,,,End Customer,
18-02-2021,1043379428,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY: 1152 PCS X 0.82 USD),INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,"KERRYFU INTERNATIONAL TRADING CO., LIMITED",JIANGMEN,MTS,  1 ," $ 1,040 ", $ 0.92 ,,,,Steel Shot,,Other,,,,End Customer,
08-11-2021,1043177478,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY: 1152 PCS X 0.87 USD) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,KERRYFU INTERNATIONAL TRADING CO,,MTS,  1 ," $ 1,224 ", $ 1.09 ,,,,Steel Shot,,Other,,,,End Customer,
18-11-2021,1094702426,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY: 1152 PCS X 0.87 USD) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,KERRYFU INTERNATIONAL TRADING CO,,MTS,  1 ," $ 1,180 ", $ 1.02 ,,,,Steel Shot,,Other,,,,End Customer,
01-01-2021,1053758927,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY: 1440 PCS X 0.82 USD) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,"KERRYFU INTERNATIONAL TRADING CO., LIMITED",JIANGMEN,MTS,  1 ," $ 1,312 ", $ 0.93 ,,,,Steel Shot,,Other,,,,End Customer,
07-04-2020,0704202012591926,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY: 1728 PCS) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,MTS,  1 ," $ 1,467 ", $ 2.60 ,,,,Steel Shot,,Other,,,,End Customer,
12-07-2019,1.2072E+15,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY: 720 PCS - ),INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,N/A,,MTS,  1 , $ 598 , $ 0.81 ,,,,Steel Shot,,Other,,,,End Customer,
23-11-2020,2.3112E+15,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY:1440 PCS) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,"KERRYFU INTERNATIONAL TRADING CO., LIMITED",JIANGMEN,MTS,  1 ," $ 1,243 ", $ 0.88 ,,,,Steel Shot,,Other,,,,End Customer,
21-08-2019,2.1082E+15,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY:1728 PCS),INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,MTS,  2 ," $ 1,441 ", $ 0.85 ,,,,Steel Shot,,Other,,,,End Customer,
27-12-2019,2.7122E+15,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY:1728 PCS) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,MTS,  2 ," $ 1,432 ", $ 0.85 ,,,,Steel Shot,,Other,,,,End Customer,
10-02-2020,100220208299480,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY:1728 PCS) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,MTS,  2 ," $ 1,466 ", $ 0.80 ,,,,Steel Shot,,Other,,,,End Customer,
23-01-2019,230120191159280,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY:240 PCS),INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,N/A,JIANGMEN,MTS,  0 , $ 199 , $ 0.85 ,,,,Steel Shot,,Other,,,,End Customer,
25-06-2019,2.5062E+15,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) (QTY:288 PCS),INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,N/A,,MTS,  0 , $ 239 , $ 0.81 ,,,,Steel Shot,,Other,,,,End Customer,
09-10-2023,9456534845,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) AS PER INV,INDIA,MUNDRA (INMUN1),CAMROLA QUARTZ LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,XINGANG,PCS,  495 , $ 510 , $ 1.03 ,,,,Steel Shot,,Other,,,,End Customer,
09-10-2023,9456534838,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#) AS PER INV,INDIA,MUNDRA (INMUN1),CAMROLA QUARTZ LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,PCS,  945 , $ 974 , $ 1.03 ,,,,Steel Shot,,Other,,,,End Customer,
25-01-2022,1107556441,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 2500#)(OTHER DETAILS AS PER INV\PL/BL) ,INDIA,MUNDRA (INMUN1),CAMROLA QUARTZ LIMITED,CHINA,KERRYFU INTERNATIONAL TRADING CO,,MTS,  1 , $ 790 , $ 1.10 ,,,,Steel Shot,,Other,,,,End Customer,
19-02-2024,0696121319,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 3000 ) AS PER INV,INDIA,MUNDRA (INMUN1),CAMROLA QUARTZ LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,PCS,  480 , $ 499 , $ 1.04 ,,,,Steel Shot,,Other,,,,End Customer,
26-08-2019,2.6082E+15,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 3000# ) (5 CTNS) PKD AS PER INV,INDIA,PIPAVAV(VICTOR) PORT (INPAV),CAMROLA QUARTZ LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,MTS,  0 , $ 64 , $ 0.54 ,,,,Steel Shot,,Other,,,,End Customer,
02-09-2022,1323951051,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 3000#) ,INDIA,MUNDRA (INMUN1),CAMROLA QUARTZ LIMITED,CHINA,KERRYFU INTERNATIONAL TRADING COMPA,XIAMEN,PCS," 1,200 "," $ 1,322 ", $ 1.10 ,,,,Steel Shot,,Other,,,,End Customer,
04-12-2019,0412201919253303,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 3000#) (CTN 70) AS PER DOCUMENT ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),CAMROLA QUARTZ LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,SHEKOU,MTS,  2 ," $ 1,379 ", $ 0.74 ,,,,Steel Shot,,Other,,,,End Customer,
27-12-2022,8484588347,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 3000#) (QTY : 1152 PCS X 0.957 USD),INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,MTS,  1 ," $ 1,176 ", $ 1.00 ,,,,Steel Shot,,Other,,,,End Customer,
11-07-2023,3755134595,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 3000#) (QTY : 1152 PCS X 0.957 USD),INDIA,PIPAVAV(VICTOR) PORT (INPAV),AMAZOONE CERAMICS LIMITED,CHINA,JIANGMEN CITY SHUANGYI ABRASIVE CO.,JIANGMEN,MTS,  1 ," $ 1,165 ", $ 1.01 ,,,,Steel Shot,,Other,,,,Reseller,
20-07-2022,1101101126,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 3000#) (QTY : 720 PCS X 0.957 USD) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,"KERRYFU INTERNATIONAL TRADING CO., LIMITED",,MTS,  1 , $ 796 , $ 1.08 ,,,,Steel Shot,,Other,,,,End Customer,
18-11-2021,1025527247,68042190,"Articles of Stone, Plaster, Cement, Asbestos, mica or similar",L170MM ABRASIVE STONE FOR QUARTZ (GRITS 3000#) (QTY: 1152 PCS X 0.87 USD) ,INDIA,PIPAVAV(VICTOR) PORT (INPAV),ASIAN GRANITO INDIA LIMITED,CHINA,KERRYFU INTERNATIONAL TRADING CO,,MTS,  1 ," $ 1,180 ", $ 1.02 ,,,,Steel Shot,,Other,,,,End Customer,
